FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1999048387,191028824,ST AUGUSTINE CATHOLIC SCHOOL,School,5500 LAUREL CREEK WAY,HOUSTON,	77017,2019,"$4,491.36","$3,593.09","$2,292.11"
1999048468,191013656,ACADEMY OF DALLAS,School,2324 South Vernon,DALLAS,	75224,2019,"$22,536.48","$20,282.83","$9,709.20"
1999048769,191028980,MURCHISON ELEMENTARY,School,9661 East Bankhead Street,MURCHISON,	75778,2019,"$18,000.00","$14,400.00","$14,400.00"
1999049015,191002716,ST JOHN PAUL II SCHOOL,School,1400 PARKWAY PLAZA DR,HOUSTON,	77077,2019,"$9,173.40","$3,669.36","$3,382.20"
1999049018,191029068,ST JAMES EPISCOPAL SCHOOL,School,602 S CARANCAHUA ST,CORPUS CHRISTI,	78401,2019,"$6,299.00","$2,519.60","$2,400.00"
1999049027,191029068,ST JAMES EPISCOPAL SCHOOL,School,602 S CARANCAHUA ST,CORPUS CHRISTI,	78401,2019,"$14,894.76","$5,957.90",
1999049654,191029380,ST MARY'S-TEMPLE,School,1019 S 7TH ST,TEMPLE,	76504,2019,"$1,280.88",$512.35,$512.28
1999049863,191029528,San Francisco Nativity Academy,School,5808 RENWICK DR,HOUSTON,	77081,2019,$839.40,$755.46,$755.46
1999050415,191029783,ST JOSEPH'S ELEMENTARY SCHOOL,School,2901 E RANCIER AVE,KILLEEN,	76543,2019,$698.90,$419.34,$341.66
1999050514,191027764,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,	77025,2019,"$1,637.52",$327.50,$327.50
1999050706,191009198,COVINGTON SCHOOL,School,501 NORTH MAIN STREET,COVINGTON,	76636,2019,"$18,681.84","$14,945.47","$14,945.40"
1999050956,191027764,ST VINCENT DE PAUL SCHOOL,School,6802 BUFFALO SPEEDWAY,HOUSTON,	77025,2019,"$10,364.40","$2,072.88","$2,072.88"
1999050960,191030078,ST. JOSEPH SCHOOL,School,600 SOUTH JUPITER ROAD,RICHARDSON,	75081,2019,"$11,843.76","$4,737.50",
1999051581,191030322,ST PETER PRINCE OF THE APOSTLES SCHOOL,School,112 MARCIA PL,SAN ANTONIO,	78209,2019,"$16,008.00","$6,403.20","$6,403.20"
1999051628,191024466,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,	78666,2019,"$3,600.00","$2,880.00","$2,880.00"
1999051645,191024466,TEXAS  PREPARATORY SCHOOL,School,400 UHLAND ROAD,SAN MARCOS,	78666,2019,"$1,079.88",$863.90,$863.90
1999051879,191005053,SACRED HEART ELEMENTARY SCHOOL,School,313 S TEXANA ST,HALLETTSVILLE,	77964,2019,"$3,167.88","$1,583.94","$1,583.94"
1999053346,191031151,ST THERESA ELEMENTARY SCHOOL,School,6622 HASKELL ST,HOUSTON,	77007,2019,"$3,168.48","$1,267.39","$1,267.39"
1999053515,191031256,ST ANTHONY CATHOLIC SCHOOL,School,205 W HUISACHE AVE,SAN ANTONIO,	78212,2019,"$1,423.08",$569.23,$286.95
1999053534,191031264,BISHOP DUNNE HIGH SCHOOL,School,3900 RUGGED DR,DALLAS,	75224,2019,"$19,941.60","$9,970.80","$7,809.72"
1999053766,191031384,ST. RITA SCHOOL,School,12525 INWOOD RD,DALLAS,	75244,2019,"$19,111.68","$7,644.67",
1999054084,191031392,Holy Cross of San Antonio,School,426 N SAN FELIPE AVE,SAN ANTONIO,	78228,2019,"$36,360.00","$32,724.00","$32,400.00"
1999054190,191031575,ST ANTHONY OF PADUA SCHOOL,School,7901 BAY BRANCH DR,THE WOODLANDS,	77382,2019,"$23,777.40","$9,510.96","$9,510.96"
1999054251,191031611,YESHIVA TORAT EMET - Sephardic Gan,School,11330 Braesridge Drive,HOUSTON,	77071,2019,"$3,298.80","$1,649.40",$868.44
1999054571,191027122, Legacy the School of Sports Science,School,2727 SPRING CREEK DR,SPRING,	77373,2019,"$22,764.60","$13,658.76","$9,711.96"
1999054880,191031799,ST ANNE CATHOLIC ELEM SCHOOL-TOMBALL,School,1111 S CHERRY ST,TOMBALL,	77375,2019,"$1,798.20",$719.28,$719.28
1999055870,191032036,NEW BRAUNFELS CHRISTIAN ACADEMY,School,220 FM 1863,NEW BRAUNFELS,	78132,2019,"$7,959.50","$3,183.80","$3,183.60"
1999057058,191032388,ST. MARYS SCHOOL,School,713 S TRAVIS ST,SHERMAN,	75090,2019,"$1,326.00",$663.00,
1999057102,191032397,Holy Family Catholic Academy,School,2323 CHEYENNE ST,IRVING,	75062,2019,"$1,178.88",$707.33,$647.88
1999057384,191032486,TEMPLE CHRISTIAN SCHOOL,School,6824 RANDOL MILL RD,FORT WORTH,	76120,2019,"$7,608.00","$3,043.20","$3,043.20"
1999058600,191032878,NOTRE DAME SCHOOL,School,907 MAIN ST,KERRVILLE,	78028,2019,"$14,760.00","$7,380.00",
1999060272,191033486,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2019,"$46,536.84","$37,229.47","$16,918.85"
1999060395,191033660,EDUCATION SERV CTR-REGION 14,School,1850 STATE HIGHWAY 351,ABILENE,	79601,2019,"$17,520.00","$14,016.00","$14,016.00"
1999060642,191033774,ST. DOMINIC SAVIO CATHOLIC HIGH SCHOOL,School,9300 Neenah Ave,AUSTIN,	78717,2019,"$8,994.00","$3,597.60",
1999060643,191033773,HOLY FAMILY CATHOLIC SCHOOL,School,9400 NEENAH AVENUE,AUSTIN,	78717,2019,"$8,994.00","$3,597.60",
1999061282,191034124,ST. JOSEPH CATHOLIC SCHOOL,School,600 S. COULTER DRIVE,BRYAN,	77803,2019,"$3,900.00","$1,560.00","$1,560.00"
1999061358,191034124,ST. JOSEPH CATHOLIC SCHOOL,School,600 S. COULTER DRIVE,BRYAN,	77803,2019,"$1,679.40",$671.76,$653.76
1999061831,191034312,ST ANTHONY CATHEDRAL SCHOOL,School,850 FORSYTHE ST,BEAUMONT,	77701,2019,"$7,534.00","$3,013.60",
1999061916,191034449,MOUNT ST. MICHAEL CATHOLIC SCHOOL,School,4500 WEST DAVIS STREET,DALLAS,	75211,2019,"$1,538.76",$923.26,$833.92
1999062161,191034583,EOAC WACO CHARTER SCHOOL,School,615 NORTH 25TH STREET,WACO,	76707,2019,"$15,575.40","$14,017.86","$14,017.86"
1999062182,191034596,INCARNATE WORD ACADEMY SCHOOL,School,244 RESACA BLVD,BROWNSVILLE,	78520,2019,"$4,206.24","$2,523.74","$2,523.74"
1999062720,191034819,ST CHRISTOPHER SCHOOL,School,8134 PARK PLACE BLVD,HOUSTON,	77017,2019,"$1,344.48","$1,075.58","$1,075.58"
1999063361,191035093,NURSERY ELEMENTARY SCHOOL,School,13254 NURSERY DRIVE,NURSERY,	77976,2019,"$35,129.64","$24,590.75","$24,590.75"
1999064047,191014442,ALL SAINTS SCHOOL,School,3222 103RD ST,LUBBOCK,	79423,2019,,,
1999064768,191035797,SANTA CRUZ CATHOLIC SCHOOL,School,1100 MAIN,BUDA,	78610,2019,"$5,904.80","$2,361.92","$2,281.92"
1999064863,191035893,ST THOMAS MORE SCHOOL,School,5927 WIGTON DR,HOUSTON,	77096,2019,"$3,386.64","$1,693.32",$975.00
1999064882,191035838,MID CITIES LEARNING CTR,School,12500 S PIPELINE RD,EULESS,	76040,2019,"$5,400.00","$2,160.00","$2,160.00"
1999064951,191035969,Fellowship Academy,School,1021 N. Bowman Springs Road,Kennedale,	76060,2019,"$21,438.48","$8,575.39","$4,906.82"
1999065540,191036288,ST. PIUS X SCHOOL,School,3030 GUS THOMASSON RD,DALLAS,	75228,2019,"$6,300.00","$3,780.00","$3,780.00"
1999065658,191036288,ST. PIUS X SCHOOL,School,3030 GUS THOMASSON RD,DALLAS,	75228,2019,"$2,748.60","$1,649.16","$1,649.16"
1999065916,191036523,LITTLE FLOWER SCHOOL,School,905 KENTUCKY AVE,SAN ANTONIO,	78201,2019,"$5,999.88","$2,999.94",
1999066308,191036752,ST. THERESA ACADEMY,School,115 7TH ST,SUGAR LAND,	77498,2019,"$4,092.00","$2,046.00","$2,046.00"
1999066412,191036799,ST MARY'S SCHOOL,School,520 WASHBURN ST,TAYLOR,	76574,2019,"$1,209.89",$725.93,$725.89
1999066878,191037078,AMIGOS POR VIDA-FRIENDS FOR LIFE CHARTER SCHOOL,School,5503 EL CAMINO DEL REY,HOUSTON,	77081,2019,"$11,928.00","$9,542.40",
1999067390,191037297,NOTRE DAME OF DALLAS SCHOOL,School,2018 ALLEN ST,DALLAS,	75204,2019,"$1,538.76",$769.38,$769.26
1999067465,191037318,MT SACRED HEART SCHOOL,School,619 MOUNT SACRED HEART RD,SAN ANTONIO,	78216,2019,"$3,240.00","$1,296.00",
1999068450,191037718,"Bloom Academy, Inc",School,4810 Redbud Street,Houston,	77033,2019,"$17,172.36","$15,455.12","$13,637.93"
1999068538,191037016,ST JOHN BOSCO SCHOOL,School,5630 W COMMERCE ST,SAN ANTONIO,	78237,2019,"$21,600.00","$17,280.00","$17,280.00"
1999069063,191037999,UNIVERSAL ACADEMY,School,2616 NORTH MACARTHUR BLVD,IRVING,	75062,2019,"$20,988.00","$18,889.20","$18,889.20"
1999069281,191038088,THE BROOK HILL SCHOOL,School,1051 N HOUSTON ST,BULLARD,	75757,2019,"$30,780.00","$12,312.00","$12,312.00"
1999069395,191038110,EZZELL ELEMENTARY SCHOOL,School,20500 FM 531,HALLETTSVILLE,	77964,2019,"$20,400.00","$14,280.00","$14,271.60"
1999069418,191038110,EZZELL ELEMENTARY SCHOOL,School,20500 FM 531,HALLETTSVILLE,	77964,2019,"$5,100.00","$3,570.00","$3,570.00"
1999069452,191038131,Region 18 ESA ,School,2811 LA Force Blvd,midland,	79706,2019,"$10,056.00","$8,044.80",
1999069551,191038153,NOTRE DAME SCHOOL,School,907 MAIN ST,KERRVILLE,	78028,2019,"$22,560.00","$11,280.00","$11,280.00"
1999070842,191038798,ST MARY MAGDALEN SCHOOL,School,1700 CLOWER,SAN ANTONIO,	78201,2019,"$13,500.00","$8,100.00","$8,100.00"
1999071336,191039071,HOLY NAME SCHOOL,School,3814 NASH BLVD,SAN ANTONIO,	78223,2019,"$7,476.00","$2,990.40","$2,934.00"
1999071484,191039190,ST PATRICK SCHOOL,School,9635 FERNDALE RD,DALLAS,	75238,2019,"$11,988.00","$4,795.20","$4,675.20"
1999071654,191039265,ST JAMES THE APOSTLE SCHOOL,School,907 W THEO AVE,SAN ANTONIO,	78225,2019,"$3,456.00","$2,073.60","$2,073.60"
1999072049,191039486,HIGHLANDS SCHOOL,School,1451 E NORTHGATE DR,IRVING,	75062,2019,"$2,513.70","$1,005.48",
1999072186,191039486,HIGHLANDS SCHOOL,School,1451 E NORTHGATE DR,IRVING,	75062,2019,"$5,599.00","$2,239.60","$2,036.00"
1999072288,191039576,ST MARY'S ACADEMY CHARTER SCHOOL,School,410 NORTH TYLER STREET,BEEVILLE,	78102,2019,"$6,108.00","$5,497.20","$5,497.20"
1999072500,191039722,ST AUSTIN'S ELEMENTARY SCHOOL,School,1911 SAN ANTONIO ST,AUSTIN,	78705,2019,"$5,159.40","$2,063.76","$2,063.76"
1999072674,191039828,OUR LADY OF GRACE ACADEMY,School,626 MARKET ST,PLEASANTON,	78064,2019,"$1,349.91",$674.96,$0.00
1999073158,191039727,Eleanor Kolitz Hebrew Language Academy,School,12500 NW MILITARY HWY,SAN ANTONIO,	78231,2019,"$12,834.80","$5,133.92","$5,133.92"
1999073318,191040127,OUR LADY OF PERPETUAL HELP SCH,School,16075 N EVANS RD,SELMA,	78154,2019,"$4,991.88","$1,996.75",
1999073976,191040359,ANTONIAN COLLEGE PREP HIGH SCH,School,6425 WEST AVE,SAN ANTONIO,	78213,2019,"$18,900.00","$7,560.00",
1999073989,191040408,ST GERARD HIGH SCHOOL,School,521 S NEW BRAUNFELS AVE,SAN ANTONIO,	78203,2019,"$7,527.72","$6,022.18",
1999074074,191039151,El Paso Leadership Academy,School,1918 TEXAS AVE,EL PASO,	79901,2019,"$8,990.64","$8,091.58","$7,417.23"
1999074104,191040021,PRESBYTERIAN PAN AM SCHOOL,School,223 NORTH FM ROAD 772,KINGSVILLE,	78363,2019,"$12,834.80","$11,551.32","$11,551.32"
1999074169,191016892,CENTRAL CATHOLIC HIGH SCHOOL,School,1403 N SAINT MARYS ST,SAN ANTONIO,	78215,2019,"$29,400.00","$11,760.00","$8,149.25"
1999074401,191039829,ST THOMAS MORE SCHOOL,School,5927 WIGTON DR,HOUSTON,	77096,2019,"$12,030.00","$6,015.00","$5,487.86"
1999074646,191040825,REGENTS SCHOOL OF AUSTIN,School,3230 TRAVIS COUNTRY CIRCLE,AUSTIN,	78735,2019,"$12,239.88","$4,895.95","$4,895.95"
1999074681,191040825,REGENTS SCHOOL OF AUSTIN,School,3230 TRAVIS COUNTRY CIRCLE,AUSTIN,	78735,2019,"$1,199.88",$479.95,$479.95
1999074827,191038572,The Beta Academy,School,9701 Almeda Jenoa,Houston,	77075,2019,"$6,525.45","$5,220.36","$5,220.36"
1999075161,191041069,Lone Star Language Academy,School,5301 Democracy Drive,Plano,	75024,2019,"$14,400.00","$12,960.00",
1999075511,191041213,OUR LADY OF MT. CARMEL SCHOOL,School,6703 WHITEFRIARS DR,HOUSTON,	77087,2019,"$9,900.00","$8,910.00",
1999076228,191041560,CHRIST EPISCOPAL SCHOOL,School,1428 N MOUND ST,NACOGDOCHES,	75961,2019,,,
1999078174,191042782,SACRED HEART ELEMENTARY SCHOOL,School,213 S CHURCH ST,ROCKPORT,	78382,2019,,,
1999078389,191016431,UME PREPARATORY ACADEMY,School,3838 SPUR 408,DALLAS,	75236,2019,"$13,320.67","$9,324.47",
1999078444,191040021,PRESBYTERIAN PAN AM SCHOOL,School,223 NORTH FM ROAD 772,KINGSVILLE,	78363,2019,"$1,166.80","$1,050.12","$1,050.12"
