FRN,471 Application Number,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant Zip Code,Fund Year,Cmtd Total Cost,FRN Committed Amount,Total Authorized Disbursement
1899016169,181010047,KRESS INDEP SCHOOL DISTRICT,School District,200 E 5TH STREET,KRESS,	79052,2018,"$54,519.96","$49,067.96","$49,067.96"
1899016228,181010049,ARLINGTON INDEP SCHOOL DIST,School District,1203 W PIONEER PKWY,ARLINGTON,	76013,2018,"$78,162.96","$62,530.37","$61,334.40"
1899016322,181010126,CRANE INDEP SCHOOL DISTRICT,School District,511 W 8TH ST,CRANE,	79731,2018,"$52,855.92","$42,284.74","$42,284.74"
1899016387,181002093,PAMPA INDEP SCHOOL DISTRICT,School District,1233 N. Hobart St.,PAMPA,	79065,2018,"$49,519.92","$39,615.94","$39,615.94"
1899016403,181010179,GREENWOOD INDEP SCH DISTRICT,School District,2700 FM 1379,MIDLAND,	79706,2018,"$93,303.96","$65,312.77","$65,312.77"
1899016449,181010204,HARLETON INDEP SCHOOL DISTRICT,School District,HIGHWAY 154,HARLETON,	75651,2018,"$48,000.00","$33,600.00","$21,000.00"
1899016458,181010210,ALVIN INDEP SCHOOL DISTRICT,School District,301 E HOUSE ST,ALVIN,	77511,2018,"$56,387.04","$33,832.22","$33,832.22"
1899016501,181009021,DUMAS INDEP SCHOOL DISTRICT,School District,400 MILLER AVE,DUMAS,	79029,2018,"$17,555.40","$14,044.32","$14,044.32"
1899016518,181010265,SANTA GERTRUDIS INDEP SCH DIST,School District,HWY 141 King Ranch,KINGSVILLE,	78364,2018,"$8,988.00","$5,392.80","$5,392.80"
1899016522,181010265,SANTA GERTRUDIS INDEP SCH DIST,School District,HWY 141 King Ranch,KINGSVILLE,	78364,2018,"$20,388.00","$12,232.80","$12,232.80"
1899016655,181009944,D'HANIS INDEP SCHOOL DISTRICT,School District,"P.O. BOX 307, 6751 COUNTY ROAD 5216",D HANIS,	78850,2018,"$6,000.00","$4,800.00","$4,800.00"
1899016684,181010362,IRION COUNTY INDEP SCHOOL DIST,School District,THIRD & JUANITA,MERTZON,	76941,2018,"$2,399.40","$1,679.58","$1,679.58"
1899016721,181010364,S & S C.I.S.D.,School District,1 RAM DRIVE,SADLER,	76264,2018,"$41,970.00","$29,379.00","$29,379.00"
1899016729,181010364,S & S C.I.S.D.,School District,1 RAM DRIVE,SADLER,	76264,2018,"$20,364.00","$14,254.80","$14,254.80"
1899016747,181000290,WICHITA FALLS INDEPENDENT SCHOOL DISTRICT,School District,1104 BROAD STREET,WICHITA FALLS,	76301,2018,"$100,392.00","$80,313.60","$60,442.56"
1899017019,181010563,BOYD INDEP SCHOOL DISTRICT,School District,600 KNOX AVE,BOYD,	76023,2018,"$26,400.00","$18,480.00","$18,480.00"
1899017242,181010693,GUNTER INDEP SCHOOL DISTRICT,School District,213 North 8th Street,GUNTER,	75058,2018,"$57,853.92","$34,712.35","$34,712.32"
1899017269,181010206,PRIDDY SCHOOL DISTRICT,School District,1375 STATE HIGHWAY 16,PRIDDY,	76870,2018,"$11,296.80","$10,167.12","$10,167.12"
1899017271,181010206,PRIDDY SCHOOL DISTRICT,School District,1375 STATE HIGHWAY 16,PRIDDY,	76870,2018,"$9,000.00","$8,100.00","$8,100.00"
1899017274,181010318,LOHN INDEP SCHOOL DISTRICT,School District,1112 FM 504,LOHN,	76852,2018,"$12,472.08","$11,224.87","$11,224.87"
1899017276,181010318,LOHN INDEP SCHOOL DISTRICT,School District,1112 FM 504,LOHN,	76852,2018,"$7,200.00","$6,480.00","$6,480.00"
1899017277,181010357,CHEROKEE INDEP SCHOOL DISTRICT,School District,305 S. Indian Avenue ,CHEROKEE,	76832,2018,"$11,296.80","$9,037.44","$9,037.44"
1899017278,181010357,CHEROKEE INDEP SCHOOL DISTRICT,School District,305 S. Indian Avenue ,CHEROKEE,	76832,2018,"$6,300.00","$5,040.00","$5,040.00"
1899017371,181007143,SER-NINOS CHARTER SCHOOL,School District,5815 ALDER DRIVE,HOUSTON,	77081,2018,"$26,892.00","$24,202.80","$24,202.80"
1899017415,181010792,Academy for Academic Excellence,School District,1673 TERRE COLONY,DALLAS,	75212,2018,"$29,643.00","$26,678.70","$26,678.70"
1899017435,181010747,LA FERIA INDEP SCHOOL DISTRICT,School District,505 North Villarreal Street,LA FERIA,	78559,2018,"$22,740.00","$20,466.00","$20,466.00"
1899017457,181010747,LA FERIA INDEP SCHOOL DISTRICT,School District,505 North Villarreal Street,LA FERIA,	78559,2018,"$24,912.00","$22,420.80","$22,420.80"
1899017473,181010747,LA FERIA INDEP SCHOOL DISTRICT,School District,505 North Villarreal Street,LA FERIA,	78559,2018,"$8,628.00","$7,765.20","$7,765.20"
1899017478,181010841,EDGEWOOD INDEP SCHOOL DISTRICT,School District,1930 Herbert Lane,SAN ANTONIO,	78227,2018,"$278,748.48","$250,873.63","$78,753.67"
1899017480,181010841,EDGEWOOD INDEP SCHOOL DISTRICT,School District,1930 Herbert Lane,SAN ANTONIO,	78227,2018,"$404,676.00","$364,208.40","$333,857.70"
1899017503,181010850,Paso del Norte Charter District,School District,707 Lindberg Ave,Mcallen,	78501,2018,"$28,636.00","$25,772.40","$24,872.40"
1899017559,181010893,NYOS CHARTER SCHOOLS,School District,12301 LAMAR BLVD,AUSTIN,	78753,2018,"$7,296.60","$4,377.96","$3,187.06"
1899017587,181004285,YANTIS INDEP SCHOOL DISTRICT,School District,105 WEST OAK,YANTIS,	75497,2018,"$22,740.00","$18,192.00","$18,192.00"
1899017603,181010924,DELL CITY INDEP SCHOOL DIST,School District,110 N MAIN ST,DELL CITY,	79837,2018,"$21,600.00","$17,280.00","$17,280.00"
1899017617,181010934,SIERRA BLANCA INDEP SCH DIST,School District,RANCH ROAD 1111,SIERRA BLANCA,	79851,2018,"$33,600.00","$26,880.00","$26,880.00"
1899017686,181010993,GRADY INDEP SCHOOL DISTRICT,School District,3500 FM 829,LENORAH,	79749,2018,"$36,223.92","$21,734.35","$21,734.35"
1899017708,181009912,FRIONA INDEP SCHOOL DISTRICT,School District,909 E 11TH ST,FRIONA,	79035,2018,"$2,397.00","$2,157.30","$2,157.29"
1899017716,181011004,FRIONA INDEP SCHOOL DISTRICT,School District,909 E 11TH ST,FRIONA,	79035,2018,"$21,000.00","$18,900.00","$18,900.00"
1899017719,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,632.56","$1,579.54","$1,579.54"
1899017722,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,879.40","$1,727.64","$1,727.64"
1899017728,181011010,ENNIS INDEP SCHOOL DISTRICT,School District,303 W KNOX ST,ENNIS,	75119,2018,"$72,708.00","$58,166.40","$58,166.40"
1899017751,181011010,ENNIS INDEP SCHOOL DISTRICT,School District,303 W KNOX ST,ENNIS,	75119,2018,"$20,000.04","$16,000.03","$16,000.03"
1899017752,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$11,880.00","$7,128.00","$6,585.14"
1899017796,181011005,SOCORRO INDEP SCHOOL DISTRICT,School District,12440 ROJAS DRIVE,EL PASO,	79928,2018,"$1,338,600.00","$1,070,880.00","$1,068,001.22"
1899017809,181011058,ALVORD INDEP SCHOOL DISTRICT,School District,100 MOSLEY LN,ALVORD,	76225,2018,"$21,600.00","$12,960.00","$12,960.00"
1899018010,181011203,IOLA INDEP SCHOOL DISTRICT,School District,P. O. BOX 159,IOLA,	77861,2018,"$42,000.00","$33,600.00","$33,600.00"
1899018014,181011203,IOLA INDEP SCHOOL DISTRICT,School District,P. O. BOX 159,IOLA,	77861,2018,"$10,286.52","$8,229.22","$8,229.22"
1899018016,181005046,FORT BEND INDEP SCHOOL DIST,School District,16431 LEXINGTON BLVD,SUGAR LAND,	77479,2018,"$67,350.00","$40,410.00","$38,520.00"
1899018080,181011253,HENDERSON INDEPENDENT SCHOOL DISTRICT,School District,200 N HIGH ST,HENDERSON,	75652,2018,"$18,000.00","$14,400.00","$14,400.00"
1899018086,181011259,GARY INDEP SCHOOL DISTRICT,School District,132 BOBCAT TRAIL,GARY,	75643,2018,"$79,020.00","$63,216.00","$44,132.26"
1899018123,181011298,COTTON CENTER INDEP SCH DIST,School District,2345 FM  179,COTTON CENTER,	79021,2018,"$21,600.00","$19,440.00","$19,440.00"
1899018136,181011299,CLARKSVILLE INDEP SCHOOL DIST,School District,1500 W MAIN ST,CLARKSVILLE,	75426,2018,"$25,500.00","$22,950.00","$21,600.00"
1899018159,181011329,SANTO INDEP SCHOOL DISTRICT,School District,PO BOX 67; 406 FARM ROAD 2201,SANTO,	76472,2018,"$28,800.00","$20,160.00","$20,160.00"
1899018256,181011319,FRISCO INDEP SCHOOL DISTRICT,School District,5515 Ohio Drive,FRISCO,	75035,2018,"$104,400.00","$41,760.00","$41,760.00"
1899018306,181003395,MCGREGOR INDEP SCHOOL DISTRICT,School District,"P.O. BOX 356, 525 BLUEBONNET PKWY",MC GREGOR,	76657,2018,"$36,600.00","$29,280.00","$29,280.00"
1899018310,181003395,MCGREGOR INDEP SCHOOL DISTRICT,School District,"P.O. BOX 356, 525 BLUEBONNET PKWY",MC GREGOR,	76657,2018,"$72,908.64","$58,326.91","$56,289.32"
1899018347,181011437,GRAFORD INDEP SCHOOL DISTRICT,School District,400 WEST DIVISION STREET,GRAFORD,	76449,2018,"$26,400.00","$21,120.00","$21,120.00"
1899018381,181011429,LINDALE INDEP SCHOOL DISTRICT,School District,505 PIERCE ST,LINDALE,	75771,2018,"$12,840.00","$8,988.00","$8,400.00"
1899018394,181011429,LINDALE INDEP SCHOOL DISTRICT,School District,505 PIERCE ST,LINDALE,	75771,2018,"$10,272.00","$7,190.40","$7,140.00"
1899018409,181011429,LINDALE INDEP SCHOOL DISTRICT,School District,505 PIERCE ST,LINDALE,	75771,2018,"$37,920.00","$26,544.00","$26,544.00"
1899018426,181011452,BECKVILLE ISD,School District,WASHINGTON STREET,BECKVILLE,	75631,2018,"$18,767.16","$13,137.01","$13,137.01"
1899018428,181004075,BIG SANDY ISD,School District,"P.O. BOX 188, 9180 FM1276",LIVINGSTON,	77351,2018,"$39,013.20","$31,210.56","$31,210.56"
1899018429,181004424,COOLIDGE INDEP SCHOOL DISTRICT,School District,1002 KIRVEN ST,COOLIDGE,	76635,2018,"$27,539.16","$24,785.24","$24,785.16"
1899018492,181009559,LUFKIN INDEP SCHOOL DISTRICT,School District,"101 COTTON SQUARE, PO BOX 1407",LUFKIN,	75901,2018,"$413,055.72","$371,750.15","$371,750.15"
1899018514,181009559,LUFKIN INDEP SCHOOL DISTRICT,School District,"101 COTTON SQUARE, PO BOX 1407",LUFKIN,	75901,2018,"$42,798.96","$38,519.06","$33,858.00"
1899018521,181005227,WEST INDEP SCHOOL DISTRICT,School District,801 N REAGAN ST,WEST,	76691,2018,"$10,920.00","$7,644.00","$7,644.00"
1899018525,181000290,WICHITA FALLS INDEPENDENT SCHOOL DISTRICT,School District,1104 BROAD STREET,WICHITA FALLS,	76301,2018,"$208,600.40","$166,880.32","$144,520.28"
1899018532,181004147,WARREN INDEP SCHOOL DISTRICT,School District,"395 FM 3290, PO BOX 69",WARREN,	77664,2018,"$20,268.00","$16,214.40","$16,214.40"
1899018544,181011548,FORT SAM HOUSTON SCHOOL DIST,School District,4090 WINANS ROAD,SAN ANTONIO,	78234,2018,"$17,100.00","$10,260.00","$10,260.00"
1899018545,181011548,FORT SAM HOUSTON SCHOOL DIST,School District,4090 WINANS ROAD,SAN ANTONIO,	78234,2018,"$22,800.00","$13,680.00","$13,680.00"
1899018640,181011605,ARGYLE INDEP SCHOOL DISTRICT,School District,800 EAGLE DR,ARGYLE,	76226,2018,"$4,800.00","$2,400.00","$2,400.00"
1899018642,181011607,AUBREY INDEP SCHOOL DISTRICT,School District,415 TISDELL LN,AUBREY,	76227,2018,"$34,200.00","$20,520.00","$20,520.00"
1899018644,181011607,AUBREY INDEP SCHOOL DISTRICT,School District,415 TISDELL LN,AUBREY,	76227,2018,"$21,391.20","$12,834.72","$12,434.33"
1899018649,181011611,BRIDGEPORT INDEP SCHOOL DIST,School District,2107 15TH ST,BRIDGEPORT,	76426,2018,"$23,124.00","$18,499.20","$18,499.20"
1899018660,181011613,CARROLL INDEP SCHOOL DISTRICT,School District,2400 NORTH CARROLL AVE,Southlake,	76092,2018,"$47,760.00","$19,104.00","$19,104.00"
1899018663,181011613,CARROLL INDEP SCHOOL DISTRICT,School District,2400 NORTH CARROLL AVE,Southlake,	76092,2018,"$97,872.00","$39,148.80","$38,400.00"
1899018733,181011676,ELKHART INDEP SCHOOL DISTRICT,School District,SHERIDAN DRIVE,ELKHART,	75839,2018,"$59,160.00","$47,328.00","$47,328.00"
1899018865,181011751,SPRING BRANCH ISD,School District,955 CAMPBELL RD,HOUSTON,	77024,2018,"$28,800.00","$23,040.00","$20,010.26"
1899018873,181011751,SPRING BRANCH ISD,School District,955 CAMPBELL RD,HOUSTON,	77024,2018,"$22,500.00","$18,000.00","$18,000.00"
1899018880,181011751,SPRING BRANCH ISD,School District,955 CAMPBELL RD,HOUSTON,	77024,2018,"$72,000.00","$57,600.00","$57,600.00"
1899018885,181011751,SPRING BRANCH ISD,School District,955 CAMPBELL RD,HOUSTON,	77024,2018,"$348,000.00","$278,400.00","$278,400.00"
1899018899,181011776,HUMBLE INDEPENDENT SCHOOL DISTRICT,School District,20200 EASTWAY VILLAGE  DRIVE,HUMBLE,	77338,2018,"$66,000.00","$33,000.00","$33,000.00"
1899018970,181011802,KIPP DALLAS-FT WORTH COLLEGE PREP PUBLIC SCHOOLS,School District,3200 S. Lancaster Suite 230A,DALLAS,	75216,2018,"$46,692.00","$42,022.80","$42,022.80"
1899018972,181011802,KIPP DALLAS-FT WORTH COLLEGE PREP PUBLIC SCHOOLS,School District,3200 S. Lancaster Suite 230A,DALLAS,	75216,2018,"$10,326.60","$9,293.94","$9,293.94"
1899019022,181011833,LA PORTE INDEP SCHOOL DISTRICT,School District,1002 SAN JACINTO STREET,LA PORTE,	77571,2018,"$35,026.80","$28,021.44","$28,021.44"
1899019077,181011833,LA PORTE INDEP SCHOOL DISTRICT,School District,1002 SAN JACINTO STREET,LA PORTE,	77571,2018,"$48,559.56","$38,847.65","$38,847.65"
1899019092,181011873,LONGVIEW INDEP SCHOOL DISTRICT,School District,1301 EAST YOUNG STREET,LONGVIEW,	75602,2018,"$17,100.00","$13,680.00","$13,680.00"
1899019129,181011901,LONGVIEW INDEP SCHOOL DISTRICT,School District,1301 EAST YOUNG STREET,LONGVIEW,	75602,2018,"$9,600.00","$7,680.00","$7,679.52"
1899019143,181011909,LONGVIEW INDEP SCHOOL DISTRICT,School District,1301 EAST YOUNG STREET,LONGVIEW,	75602,2018,"$56,400.00","$45,120.00","$45,120.00"
1899019193,181010363,EVANT INDEP SCHOOL DISTRICT,School District,339 MEMORY LANE,EVANT,	76525,2018,"$17,810.40","$14,248.32","$14,248.32"
1899019205,181010363,EVANT INDEP SCHOOL DISTRICT,School District,339 MEMORY LANE,EVANT,	76525,2018,"$9,000.00","$7,200.00","$7,200.00"
1899019222,181010363,EVANT INDEP SCHOOL DISTRICT,School District,339 MEMORY LANE,EVANT,	76525,2018,"$1,822.80","$1,458.24","$1,338.28"
1899019241,181011961,GATEWAY CHARTER ACADEMY,School District,6103 HOUSTON SCHOOL RD,DALLAS,	75241,2018,"$8,700.00","$6,960.00","$6,960.00"
1899019242,181011961,GATEWAY CHARTER ACADEMY,School District,6103 HOUSTON SCHOOL RD,DALLAS,	75241,2018,"$31,920.00","$25,536.00","$25,536.00"
1899019243,181011961,GATEWAY CHARTER ACADEMY,School District,6103 HOUSTON SCHOOL RD,DALLAS,	75241,2018,"$49,838.64","$39,870.91","$36,080.00"
1899019276,181007372,ANDERSON-SHIRO CONS SCH DIST,School District,458 FM 149 WEST,ANDERSON,	77830,2018,"$47,900.04","$33,530.03","$33,530.00"
1899019293,181012009,ZAVALLA INDEP SCHOOL DISTRICT,School District,431 E. MAIN STREET,ZAVALLA,	75980,2018,"$40,800.00","$32,640.00","$32,640.00"
1899019297,181011988,LUBBOCK-COOPER ISD,School District,16302 LOOP 493,LUBBOCK,	79423,2018,"$72,000.00","$43,200.00",$0.00
1899019310,181012014,PILOT POINT SCHOOL DISTRICT,School District,829 S HARRISON ST,PILOT POINT,	76258,2018,"$10,200.00","$8,160.00","$8,160.00"
1899019334,181012017,ORE CITY INDEP SCHOOL DISTRICT,School District,100  REBEL RD,ORE CITY,	75683,2018,"$38,400.00","$30,720.00","$30,720.00"
1899019338,181012039,LUBBOCK-COOPER ISD,School District,16302 LOOP 493,LUBBOCK,	79423,2018,"$36,000.00","$21,600.00",
1899019358,181012050,LUBBOCK-COOPER ISD,School District,16302 LOOP 493,LUBBOCK,	79423,2018,"$18,000.00","$10,800.00",
1899019404,181012086,Arlington Classics Academy,School District,5206 South Bowen Rd.,Arlington,	76016,2018,"$31,200.00","$12,480.00","$12,480.00"
1899019420,181012104,DECATUR INDEP SCHOOL DISTRICT,School District,307 S CATES,DECATUR,	76234,2018,"$54,161.76","$37,913.23","$37,913.23"
1899019421,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,895.00","$1,737.00","$1,636.87"
1899019426,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$39,511.68","$23,707.01","$23,114.28"
1899019428,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,639.88","$1,583.93","$1,583.93"
1899019430,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,879.88","$1,727.93","$1,725.50"
1899019434,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,639.88","$1,583.93","$1,583.88"
1899019445,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,879.88","$1,727.93","$1,727.88"
1899019452,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$1,199.76",$719.86,$719.86
1899019458,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$8,568.00","$5,140.80","$5,140.80"
1899019466,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$5,999.40","$3,599.64","$3,599.64"
1899019475,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$6,272.76","$3,763.66","$3,469.60"
1899019497,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,699.40","$1,619.64","$1,619.64"
1899019504,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,895.00","$1,737.00","$1,624.03"
1899019511,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$5,039.88","$3,023.93","$2,835.71"
1899019521,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,159.76","$1,295.86","$1,295.86"
1899019524,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,879.88","$1,727.93","$1,619.13"
1899019527,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,879.88","$1,727.93","$1,439.90"
1899019532,181012145,ERA INDEPENDENT SCHOOL DIST,School District,108 Hargrove Street,ERA,	76238,2018,"$21,600.00","$12,960.00","$6,321.29"
1899019638,181012210,PLEASANTON INDEP SCHOOL DIST,School District,831 STADIUM DR,PLEASANTON,	78064,2018,"$38,321.88","$30,657.50","$30,657.50"
1899019656,181001214,BORGER INDEP SCHOOL DISTRICT,School District,200 E 9TH ST,BORGER,	79007,2018,"$57,600.00","$46,080.00","$44,522.70"
1899019678,181009423,BELLVILLE INDEP SCHOOL DIST,School District,518 SOUTH MATHEWS ST,BELLVILLE,	77418,2018,"$10,290.00","$7,203.00","$7,203.00"
1899019715,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$450,000.00","$360,000.00","$277,150.53"
1899019716,181009423,BELLVILLE INDEP SCHOOL DIST,School District,518 SOUTH MATHEWS ST,BELLVILLE,	77418,2018,"$11,400.00","$7,980.00","$7,980.00"
1899019728,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$266,400.00","$213,120.00","$213,120.00"
1899019732,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$176,400.00","$141,120.00","$116,559.25"
1899019736,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$17,882.76","$14,306.21","$14,306.16"
1899019741,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$65,177.76","$52,142.21","$26,071.08"
1899019742,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$60,160.68","$48,128.54","$21,740.51"
1899019744,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$126,840.00","$101,472.00","$101,472.00"
1899019748,181012256,EDUCATION SERV CTR-REGION 18,School District,2811 LA FORCE BLVD,MIDLAND,	79706,2018,"$225,480.00","$180,384.00","$180,384.00"
1899019788,181012267,ACADEMY OF ACCELERATED LEARNING,School District,6025 CHIMNEY ROCK RD,HOUSTON,	77081,2018,"$116,496.84","$104,847.16","$87,360.84"
1899019792,181009180,BEEVILLE INDEP SCHOOL DISTRICT,School District,201 N SAINT MARYS ST,BEEVILLE,	78102,2018,"$66,060.95",$0.00,
1899019817,181012313,BUENA VISTA INDEP SCHOOL DIST,School District,HIGHWAY 11,IMPERIAL,	79743,2018,"$38,679.96","$27,075.97","$27,075.97"
1899019866,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$2,899.56","$1,739.74","$1,739.64"
1899019876,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$1,259.64",$755.78,$755.78
1899019883,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$4,799.88","$2,879.93","$2,865.70"
1899019890,181012342,DAWSON INDEP SCHOOL DISTRICT,School District,199 NORTH SCHOOL AVENUE,DAWSON,	76639,2018,"$1,221.06",$976.85,$976.85
1899019892,181011008,RESPONSIVE EDUCATION SOLUTION,School District,1301 WATERS RIDGE DRIVE,LEWISVILLE,	75057,2018,"$1,188.00",$712.80,$659.89
1899019895,181012197,GAINESVILLE INDEP SCHOOL DIST,School District,800 S MORRIS,GAINESVILLE,	76240,2018,"$11,859.72","$10,673.75","$10,673.75"
1899019907,181012197,GAINESVILLE INDEP SCHOOL DIST,School District,800 S MORRIS,GAINESVILLE,	76240,2018,"$83,018.88","$74,716.99","$74,716.99"
1899019925,181012407,CALALLEN INDEP SCHOOL DISTRICT,School District,4205 WILDCAT DR,CORPUS CHRISTI,	78410,2018,"$31,857.72","$25,486.18","$24,879.65"
1899019952,181002089,BRYAN INDEP SCHOOL DISTRICT,School District,101 N TEXAS AVENUE,Bryan,	77803,2018,"$91,200.00","$82,080.00","$82,080.00"
1899019968,181002264,Tornillo Independent School District,School District,PO Box 170,Tornillo,	79853,2018,"$21,588.00","$19,429.20","$19,429.20"
1899020087,181012523,SOUTH TEXAS INDEP SCHOOL DIST,School District,100 MED HIGH DR,MERCEDES,	78570,2018,"$41,400.00","$33,120.00","$33,120.00"
1899020102,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020109,181012523,SOUTH TEXAS INDEP SCHOOL DIST,School District,100 MED HIGH DR,MERCEDES,	78570,2018,"$86,628.00","$69,302.40","$69,302.40"
1899020112,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020123,181012537,MONAHANS-WICKETT-PYOTE I S D,School District,606 S BETTY ST,MONAHANS,	79756,2018,"$19,596.00","$15,676.80","$14,370.12"
1899020125,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020130,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020152,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020163,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020173,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020179,181011169,ROGERS INDEP SCHOOL DISTRICT,School District,1 EAGLE DRIVE,ROGERS,	76569,2018,"$39,090.00","$27,363.00","$27,363.00"
1899020187,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020201,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020211,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020217,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020220,181004271,PINE TREE INDEP SCHOOL DIST,School District,PO BOX 5878,LONGVIEW,	75608,2018,"$23,232.00","$18,585.60","$18,585.60"
1899020229,181011784,HARMONY PUBLIC SCHOOLS,School District,9321 W SAM HOUSTON PKWY S,HOUSTON,	77099,2018,"$51,000.00","$40,800.00","$40,800.00"
1899020231,181004271,PINE TREE INDEP SCHOOL DIST,School District,PO BOX 5878,LONGVIEW,	75608,2018,"$9,000.00",$0.00,
1899020239,181012407,CALALLEN INDEP SCHOOL DISTRICT,School District,4205 WILDCAT DR,CORPUS CHRISTI,	78410,2018,"$10,518.00","$8,414.40","$8,414.40"
1899020248,181012608,RIVIERA INDEP SCHOOL DISTRICT,School District,203 SEAHAWK DR,RIVIERA,	78379,2018,"$28,427.50","$25,584.75",
